CountryCode,IndicatorCode,Year,value,IndicatorType,IndicatorSubType,Gender
DEU,SE.SEC.CUAT.LO.MA.ZS,2013,96.9991989135742,Education,Lower Secondary,Male
DEU,SE.SEC.CUAT.LO.MA.ZS,2014,97.0903396606445,Education,Lower Secondary,Male
DEU,SE.SEC.CUAT.LO.MA.ZS,2015,97.0093765258789,Education,Lower Secondary,Male
DEU,SE.SEC.CUAT.LO.MA.ZS,2016,96.8296127319336,Education,Lower Secondary,Male
DEU,SE.SEC.CUAT.LO.MA.ZS,2017,NA,Education,Lower Secondary,Male
DEU,SE.SEC.CUAT.LO.MA.ZS,2018,96.5514068603516,Education,Lower Secondary,Male
DEU,SE.SEC.CUAT.LO.MA.ZS,2019,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2000,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2001,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2002,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2003,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2004,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2005,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2006,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2007,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2008,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2009,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2010,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2011,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2012,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2013,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2014,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2015,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2016,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2017,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2018,NA,Education,Lower Secondary,Male
DJI,SE.SEC.CUAT.LO.MA.ZS,2019,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2000,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2001,23.2227993011475,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2002,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2003,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2004,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2005,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2006,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2007,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2008,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2009,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2010,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2011,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2012,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2013,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2014,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2015,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2016,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2017,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2018,NA,Education,Lower Secondary,Male
DMA,SE.SEC.CUAT.LO.MA.ZS,2019,NA,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2000,NA,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2001,NA,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2002,NA,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2003,100,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2004,100,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2005,NA,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2006,NA,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2007,NA,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2008,100,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2009,NA,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2010,NA,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2011,NA,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2012,99.7628936767578,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2013,98.5344390869141,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2014,91.4590682983398,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2015,92.5057220458984,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2016,92.5734024047852,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2017,NA,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2018,93.8576278686523,Education,Lower Secondary,Male
DNK,SE.SEC.CUAT.LO.MA.ZS,2019,NA,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2000,NA,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2001,NA,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2002,NA,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2003,NA,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2004,NA,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2005,NA,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2006,NA,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2007,41.6811790466309,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2008,NA,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2009,NA,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2010,51.8828506469727,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2011,52.905029296875,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2012,53.1140785217285,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2013,53.9176216125488,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2014,55.477611541748,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2015,54.446231842041,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2016,66.4620513916016,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2017,NA,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2018,NA,Education,Lower Secondary,Male
DOM,SE.SEC.CUAT.LO.MA.ZS,2019,NA,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2000,NA,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2001,NA,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2002,NA,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2003,NA,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2004,NA,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2005,NA,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2006,27.3819904327393,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2007,NA,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2008,55.0034103393555,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2009,NA,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2010,NA,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2011,NA,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2012,NA,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2013,NA,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2014,NA,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2015,NA,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2016,NA,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2017,NA,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2018,NA,Education,Lower Secondary,Male
DZA,SE.SEC.CUAT.LO.MA.ZS,2019,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2000,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2001,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2002,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2003,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2004,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2005,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2006,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2007,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2008,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2009,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2010,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2011,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2012,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2013,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2014,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2015,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2016,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2017,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2018,NA,Education,Lower Secondary,Male
EAP,SE.SEC.CUAT.LO.MA.ZS,2019,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2000,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2001,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2002,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2003,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2004,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2005,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2006,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2007,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2008,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2009,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2010,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2011,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2012,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2013,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2014,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2015,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2016,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2017,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2018,NA,Education,Lower Secondary,Male
EAR,SE.SEC.CUAT.LO.MA.ZS,2019,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2000,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2001,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2002,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2003,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2004,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2005,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2006,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2007,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2008,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2009,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2010,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2011,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2012,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2013,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2014,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2015,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2016,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2017,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2018,NA,Education,Lower Secondary,Male
EAS,SE.SEC.CUAT.LO.MA.ZS,2019,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2000,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2001,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2002,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2003,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2004,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2005,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2006,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2007,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2008,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2009,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2010,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2011,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2012,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2013,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2014,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2015,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2016,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2017,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2018,NA,Education,Lower Secondary,Male
ECA,SE.SEC.CUAT.LO.MA.ZS,2019,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2000,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2001,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2002,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2003,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2004,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2005,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2006,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2007,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2008,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2009,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2010,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2011,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2012,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2013,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2014,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2015,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2016,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2017,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2018,NA,Education,Lower Secondary,Male
ECS,SE.SEC.CUAT.LO.MA.ZS,2019,NA,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2000,NA,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2001,NA,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2002,NA,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2003,NA,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2004,NA,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2005,NA,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2006,NA,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2007,43.5273399353027,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2008,43.468578338623,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2009,43.3674011230469,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2010,44.9182586669922,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2011,45.8701515197754,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2012,47.2075691223145,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2013,48.2785987854004,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2014,49.3646087646484,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2015,52.2469100952148,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2016,51.8628616333008,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2017,53.2675704956055,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2018,NA,Education,Lower Secondary,Male
ECU,SE.SEC.CUAT.LO.MA.ZS,2019,NA,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2000,NA,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2001,NA,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2002,NA,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2003,NA,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2004,NA,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2005,NA,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2006,52.1774482727051,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2007,NA,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2008,NA,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2009,NA,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2010,NA,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2011,NA,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2012,NA,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2013,NA,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2014,NA,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2015,NA,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2016,NA,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2017,72.5353698730469,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2018,NA,Education,Lower Secondary,Male
EGY,SE.SEC.CUAT.LO.MA.ZS,2019,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2000,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2001,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2002,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2003,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2004,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2005,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2006,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2007,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2008,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2009,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2010,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2011,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2012,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2013,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2014,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2015,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2016,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2017,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2018,NA,Education,Lower Secondary,Male
EMU,SE.SEC.CUAT.LO.MA.ZS,2019,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2000,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2001,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2002,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2003,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2004,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2005,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2006,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2007,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2008,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2009,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2010,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2011,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2012,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2013,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2014,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2015,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2016,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2017,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2018,NA,Education,Lower Secondary,Male
ERI,SE.SEC.CUAT.LO.MA.ZS,2019,NA,Education,Lower Secondary,Male
ESP,SE.SEC.CUAT.LO.MA.ZS,2000,NA,Education,Lower Secondary,Male
ESP,SE.SEC.CUAT.LO.MA.ZS,2001,NA,Education,Lower Secondary,Male
ESP,SE.SEC.CUAT.LO.MA.ZS,2002,NA,Education,Lower Secondary,Male
ESP,SE.SEC.CUAT.LO.MA.ZS,2003,NA,Education,Lower Secondary,Male
ESP,SE.SEC.CUAT.LO.MA.ZS,2004,63.005500793457,Education,Lower Secondary,Male
ESP,SE.SEC.CUAT.LO.MA.ZS,2005,66.2244567871094,Education,Lower Secondary,Male
ESP,SE.SEC.CUAT.LO.MA.ZS,2006,67.503662109375,Education,Lower Secondary,Male
ESP,SE.SEC.CUAT.LO.MA.ZS,2007,68.297233581543,Education,Lower Secondary,Male
ESP,SE.SEC.CUAT.LO.MA.ZS,2008,69.0540466308594,Education,Lower Secondary,Male
ESP,SE.SEC.CUAT.LO.MA.ZS,2009,69.7849578857422,Education,Lower Secondary,Male
ESP,SE.SEC.CUAT.LO.MA.ZS,2010,70.7405776977539,Education,Lower Secondary,Male
ESP,SE.SEC.CUAT.LO.MA.ZS,2011,72.1345901489258,Education,Lower Secondary,Male
